SETTLEMENTDATE,REGIONID,RRP
2025-07-27 01:15:00,VIC1,51.60303
2025-07-27 01:20:00,VIC1,52.01148
2025-07-27 01:25:00,VIC1,51.9881
2025-07-27 01:30:00,VIC1,52.02253
2025-07-27 01:35:00,VIC1,52.32793
2025-07-27 01:40:00,VIC1,54.1942
2025-07-27 01:45:00,VIC1,52.37489
2025-07-27 01:50:00,VIC1,48.01927
2025-07-27 01:55:00,VIC1,51.95236
2025-07-27 02:00:00,VIC1,51.19576
2025-07-27 02:05:00,VIC1,51.156
2025-07-27 02:10:00,VIC1,50.32724
2025-07-27 02:15:00,VIC1,50.34089
2025-07-27 02:20:00,VIC1,45.89
2025-07-27 02:25:00,VIC1,49.60632
2025-07-27 02:30:00,VIC1,45.89
2025-07-27 02:35:00,VIC1,35.94002
2025-07-27 02:40:00,VIC1,45.89
2025-07-27 02:45:00,VIC1,45.89
2025-07-27 02:50:00,VIC1,45.89
2025-07-27 02:55:00,VIC1,35.94002
2025-07-27 03:00:00,VIC1,20.0
2025-07-27 03:05:00,VIC1,38.69049
2025-07-27 03:10:00,VIC1,35.94003
2025-07-27 03:15:00,VIC1,33.30156
2025-07-27 03:20:00,VIC1,35.94003
2025-07-27 03:25:00,VIC1,35.94003
2025-07-27 03:30:00,VIC1,35.94003
2025-07-27 03:35:00,VIC1,20.0
2025-07-27 03:40:00,VIC1,20.0
2025-07-27 03:45:00,VIC1,35.47805
2025-07-27 03:50:00,VIC1,35.47805
2025-07-27 03:55:00,VIC1,20.0
2025-07-27 04:00:00,VIC1,20.0
2025-07-27 04:05:00,VIC1,20.0
2025-07-27 04:10:00,VIC1,20.0
2025-07-27 04:15:00,VIC1,21.76
2025-07-27 04:20:00,VIC1,19.18
2025-07-27 04:25:00,VIC1,19.18
2025-07-27 04:30:00,VIC1,19.18
2025-07-27 04:35:00,VIC1,18.17994
2025-07-27 04:40:00,VIC1,19.18
2025-07-27 04:45:00,VIC1,19.18
2025-07-27 04:50:00,VIC1,20.0
2025-07-27 04:55:00,VIC1,19.18
2025-07-27 05:00:00,VIC1,0.06
2025-07-27 05:05:00,VIC1,19.18
2025-07-27 05:10:00,VIC1,19.18
2025-07-27 05:15:00,VIC1,20.0
2025-07-27 05:20:00,VIC1,19.18
2025-07-27 05:25:00,VIC1,20.0
2025-07-27 05:30:00,VIC1,19.18
2025-07-27 05:35:00,VIC1,20.0
2025-07-27 05:40:00,VIC1,20.0
2025-07-27 05:45:00,VIC1,35.94
2025-07-27 05:50:00,VIC1,20.0
2025-07-27 05:55:00,VIC1,20.0
2025-07-27 06:00:00,VIC1,35.94
2025-07-27 06:05:00,VIC1,35.94004
2025-07-27 06:10:00,VIC1,20.0
2025-07-27 06:15:00,VIC1,20.0
2025-07-27 06:20:00,VIC1,20.0
2025-07-27 06:25:00,VIC1,20.0
2025-07-27 06:30:00,VIC1,20.0
2025-07-27 06:35:00,VIC1,19.18
2025-07-27 06:40:00,VIC1,19.18005
2025-07-27 06:45:00,VIC1,21.4996
2025-07-27 06:50:00,VIC1,43.27
2025-07-27 06:55:00,VIC1,45.89
2025-07-27 07:00:00,VIC1,54.38978
2025-07-27 07:05:00,VIC1,62.75785
2025-07-27 07:10:00,VIC1,61.21072
2025-07-27 07:15:00,VIC1,28.73
2025-07-27 07:20:00,VIC1,49.46218
2025-07-27 07:25:00,VIC1,20.0
2025-07-27 07:30:00,VIC1,47.71437
2025-07-27 07:35:00,VIC1,49.42098
2025-07-27 07:40:00,VIC1,50.32093
2025-07-27 07:45:00,VIC1,51.0761
2025-07-27 07:50:00,VIC1,50.66856
2025-07-27 07:55:00,VIC1,32.25487
2025-07-27 08:00:00,VIC1,51.14023
2025-07-27 08:05:00,VIC1,44.99531
2025-07-27 08:10:00,VIC1,32.35838
2025-07-27 08:15:00,VIC1,32.61589
2025-07-27 08:20:00,VIC1,20.0
2025-07-27 08:25:00,VIC1,33.11556
2025-07-27 08:30:00,VIC1,20.0
2025-07-27 08:35:00,VIC1,34.92308
2025-07-27 08:40:00,VIC1,57.92788
2025-07-27 08:45:00,VIC1,58.84442
2025-07-27 08:50:00,VIC1,51.59368
2025-07-27 08:55:00,VIC1,50.4846
2025-07-27 09:00:00,VIC1,12.89452
2025-07-27 09:05:00,VIC1,35.92698
2025-07-27 09:10:00,VIC1,35.19
2025-07-27 09:15:00,VIC1,46.42218
2025-07-27 09:20:00,VIC1,35.49236
2025-07-27 09:25:00,VIC1,36.82685
2025-07-27 09:30:00,VIC1,20.0
2025-07-27 09:35:00,VIC1,51.41838
2025-07-27 09:40:00,VIC1,51.26839
2025-07-27 09:45:00,VIC1,32.54674
2025-07-27 09:50:00,VIC1,20.0
2025-07-27 09:55:00,VIC1,0.05
2025-07-27 10:00:00,VIC1,0.01
2025-07-27 10:05:00,VIC1,8.94942
2025-07-27 10:10:00,VIC1,12.43
2025-07-27 10:15:00,VIC1,22.21517
2025-07-27 10:20:00,VIC1,17.41132
2025-07-27 10:25:00,VIC1,0.06
2025-07-27 10:30:00,VIC1,3e-05
2025-07-27 10:35:00,VIC1,0.16128
2025-07-27 10:40:00,VIC1,35.71855
2025-07-27 10:45:00,VIC1,9.1647
2025-07-27 10:50:00,VIC1,0.06
2025-07-27 10:55:00,VIC1,0.06
2025-07-27 11:00:00,VIC1,11.11866
2025-07-27 11:05:00,VIC1,8.95
2025-07-27 11:10:00,VIC1,0.06
2025-07-27 11:15:00,VIC1,0.0
2025-07-27 11:20:00,VIC1,0.06
2025-07-27 11:25:00,VIC1,8.95
2025-07-27 11:30:00,VIC1,1.20651
2025-07-27 11:35:00,VIC1,8.95
2025-07-27 11:40:00,VIC1,8.95
2025-07-27 11:45:00,VIC1,-7.41
2025-07-27 11:50:00,VIC1,3e-05
2025-07-27 11:55:00,VIC1,8.95
2025-07-27 12:00:00,VIC1,0.0
2025-07-27 12:05:00,VIC1,3e-05
2025-07-27 12:10:00,VIC1,11.18465
2025-07-27 12:15:00,VIC1,8.95
2025-07-27 12:20:00,VIC1,0.12378
2025-07-27 12:25:00,VIC1,0.05
2025-07-27 12:30:00,VIC1,0.05
2025-07-27 12:35:00,VIC1,0.05
2025-07-27 12:40:00,VIC1,8.95021
2025-07-27 12:45:00,VIC1,0.01235
2025-07-27 12:50:00,VIC1,-13.99976
2025-07-27 12:55:00,VIC1,8.95
2025-07-27 13:00:00,VIC1,8.95
2025-07-27 13:05:00,VIC1,0.05
2025-07-27 13:10:00,VIC1,-0.51469
2025-07-27 13:15:00,VIC1,20.0
2025-07-27 13:20:00,VIC1,8.95
2025-07-27 13:25:00,VIC1,17.33422
2025-07-27 13:30:00,VIC1,8.95
2025-07-27 13:35:00,VIC1,8.95
2025-07-27 13:40:00,VIC1,20.0
2025-07-27 13:45:00,VIC1,0.05
2025-07-27 13:50:00,VIC1,8.94916
2025-07-27 13:55:00,VIC1,22.64568
2025-07-27 14:00:00,VIC1,0.05
2025-07-27 14:05:00,VIC1,8.95
2025-07-27 14:10:00,VIC1,8.95
2025-07-27 14:15:00,VIC1,20.76
2025-07-27 14:20:00,VIC1,20.0
2025-07-27 14:25:00,VIC1,8.95
2025-07-27 14:30:00,VIC1,13.28953
2025-07-27 14:35:00,VIC1,20.76008
2025-07-27 14:40:00,VIC1,8.95019
2025-07-27 14:45:00,VIC1,-1.06
2025-07-27 14:50:00,VIC1,20.0
2025-07-27 14:55:00,VIC1,21.14229
2025-07-27 15:00:00,VIC1,20.0
2025-07-27 15:05:00,VIC1,8.95
2025-07-27 15:10:00,VIC1,40.15004
2025-07-27 15:15:00,VIC1,20.0
2025-07-27 15:20:00,VIC1,36.15
2025-07-27 15:25:00,VIC1,33.24643
2025-07-27 15:30:00,VIC1,0.05
2025-07-27 15:35:00,VIC1,8.95
2025-07-27 15:40:00,VIC1,8.95
2025-07-27 15:45:00,VIC1,20.0
2025-07-27 15:50:00,VIC1,23.84
2025-07-27 15:55:00,VIC1,0.05
2025-07-27 16:00:00,VIC1,8.95
2025-07-27 16:05:00,VIC1,0.05
2025-07-27 16:10:00,VIC1,8.95071
2025-07-27 16:15:00,VIC1,8.95
2025-07-27 16:20:00,VIC1,50.34176
2025-07-27 16:25:00,VIC1,30.45075
2025-07-27 16:30:00,VIC1,53.98422
2025-07-27 16:35:00,VIC1,49.30512
2025-07-27 16:40:00,VIC1,55.34625
2025-07-27 16:45:00,VIC1,48.39546
2025-07-27 16:50:00,VIC1,70.18595
2025-07-27 16:55:00,VIC1,71.28654
2025-07-27 17:00:00,VIC1,70.77499
2025-07-27 17:05:00,VIC1,66.31917
2025-07-27 17:10:00,VIC1,64.24565
2025-07-27 17:15:00,VIC1,69.90936
2025-07-27 17:20:00,VIC1,69.97861
2025-07-27 17:25:00,VIC1,71.73263
2025-07-27 17:30:00,VIC1,71.15552
2025-07-27 17:35:00,VIC1,69.77219
2025-07-27 17:40:00,VIC1,68.36383
2025-07-27 17:45:00,VIC1,68.5492
2025-07-27 17:50:00,VIC1,64.01559
2025-07-27 17:55:00,VIC1,68.96156
2025-07-27 18:00:00,VIC1,69.0908
2025-07-27 18:05:00,VIC1,65.50979
2025-07-27 18:10:00,VIC1,61.82702
2025-07-27 18:15:00,VIC1,67.04846
2025-07-27 18:20:00,VIC1,68.03324
2025-07-27 18:25:00,VIC1,71.29896
2025-07-27 18:30:00,VIC1,74.15646
2025-07-27 18:35:00,VIC1,73.08111
2025-07-27 18:40:00,VIC1,73.10319
2025-07-27 18:45:00,VIC1,65.81119
2025-07-27 18:50:00,VIC1,74.23
2025-07-27 18:55:00,VIC1,74.23
2025-07-27 19:00:00,VIC1,74.23
2025-07-27 19:05:00,VIC1,74.7475
2025-07-27 19:10:00,VIC1,74.23
2025-07-27 19:15:00,VIC1,73.60783
2025-07-27 19:20:00,VIC1,73.20847
2025-07-27 19:25:00,VIC1,72.98179
2025-07-27 19:30:00,VIC1,72.22092
2025-07-27 19:35:00,VIC1,54.79237
2025-07-27 19:40:00,VIC1,59.61723
2025-07-27 19:45:00,VIC1,59.25097
2025-07-27 19:50:00,VIC1,60.56186
2025-07-27 19:55:00,VIC1,58.69897
2025-07-27 20:00:00,VIC1,57.9652
2025-07-27 20:05:00,VIC1,70.19416
2025-07-27 20:10:00,VIC1,70.14054
2025-07-27 20:15:00,VIC1,69.48841
2025-07-27 20:20:00,VIC1,68.98781
2025-07-27 20:25:00,VIC1,68.65943
2025-07-27 20:30:00,VIC1,69.66222
2025-07-27 20:35:00,VIC1,68.01604
2025-07-27 20:40:00,VIC1,69.16771
2025-07-27 20:45:00,VIC1,68.85234
2025-07-27 20:50:00,VIC1,56.09014
2025-07-27 20:55:00,VIC1,65.42894
2025-07-27 21:00:00,VIC1,58.80414
2025-07-27 21:05:00,VIC1,60.52401
2025-07-27 21:10:00,VIC1,60.10074
2025-07-27 21:15:00,VIC1,42.13345
2025-07-27 21:20:00,VIC1,53.97633
2025-07-27 21:25:00,VIC1,57.0
2025-07-27 21:30:00,VIC1,52.98316
2025-07-27 21:35:00,VIC1,57.0
2025-07-27 21:40:00,VIC1,57.60631
2025-07-27 21:45:00,VIC1,57.05853
2025-07-27 21:50:00,VIC1,50.84796
2025-07-27 21:55:00,VIC1,21.0
2025-07-27 22:00:00,VIC1,21.0
2025-07-27 22:05:00,VIC1,49.94552
2025-07-27 22:10:00,VIC1,52.03217
2025-07-27 22:15:00,VIC1,52.24988
2025-07-27 22:20:00,VIC1,25.90545
2025-07-27 22:25:00,VIC1,30.5565
2025-07-27 22:30:00,VIC1,28.66929
2025-07-27 22:35:00,VIC1,37.27754
2025-07-27 22:40:00,VIC1,8.95
2025-07-27 22:45:00,VIC1,8.95
2025-07-27 22:50:00,VIC1,37.41203
2025-07-27 22:55:00,VIC1,49.42234
2025-07-27 23:00:00,VIC1,8.95026
2025-07-27 23:05:00,VIC1,20.0
2025-07-27 23:10:00,VIC1,49.01871
2025-07-27 23:15:00,VIC1,58.45272
2025-07-27 23:20:00,VIC1,48.62302
2025-07-27 23:25:00,VIC1,20.96007
2025-07-27 23:30:00,VIC1,49.83192
2025-07-27 23:35:00,VIC1,60.63643
2025-07-27 23:40:00,VIC1,20.96
2025-07-27 23:45:00,VIC1,42.23716
2025-07-27 23:50:00,VIC1,44.14634
2025-07-27 23:55:00,VIC1,44.92435
2025-07-28 00:00:00,VIC1,27.01
2025-07-28 00:05:00,VIC1,20.0
2025-07-28 00:10:00,VIC1,55.82953
2025-07-28 00:15:00,VIC1,49.07213
2025-07-28 00:20:00,VIC1,61.2325
2025-07-28 00:25:00,VIC1,57.18576
2025-07-28 00:30:00,VIC1,50.60566
2025-07-28 00:35:00,VIC1,49.92229
2025-07-28 00:40:00,VIC1,60.6276
2025-07-28 00:45:00,VIC1,49.56612
2025-07-28 00:50:00,VIC1,49.55123
2025-07-28 00:55:00,VIC1,49.62069
2025-07-28 01:00:00,VIC1,43.97757
2025-07-28 01:05:00,VIC1,48.91462
2025-07-28 01:10:00,VIC1,49.61553
2025-07-28 01:15:00,VIC1,22.99993
2025-07-28 01:20:00,VIC1,27.59993
2025-07-28 01:25:00,VIC1,20.73993
2025-07-28 01:30:00,VIC1,19.18002
2025-07-28 01:35:00,VIC1,49.29714
2025-07-28 01:40:00,VIC1,32.61161
2025-07-28 01:45:00,VIC1,34.96733
2025-07-28 01:50:00,VIC1,20.00007
2025-07-28 01:55:00,VIC1,20.0
2025-07-28 02:00:00,VIC1,20.00007
2025-07-28 02:05:00,VIC1,20.0
2025-07-28 02:10:00,VIC1,8.94933
2025-07-28 02:15:00,VIC1,19.18003
2025-07-28 02:20:00,VIC1,19.18003
2025-07-28 02:25:00,VIC1,19.18003
2025-07-28 02:30:00,VIC1,19.18003
2025-07-28 02:35:00,VIC1,19.18011
2025-07-28 02:40:00,VIC1,19.18004
2025-07-28 02:45:00,VIC1,19.18004
2025-07-28 02:50:00,VIC1,8.94981
2025-07-28 02:55:00,VIC1,19.18004
2025-07-28 03:00:00,VIC1,19.18004
2025-07-28 03:05:00,VIC1,8.94958
2025-07-28 03:10:00,VIC1,19.18004
2025-07-28 03:15:00,VIC1,19.18004
2025-07-28 03:20:00,VIC1,19.18
2025-07-28 03:25:00,VIC1,0.48992
2025-07-28 03:30:00,VIC1,0.01
2025-07-28 03:35:00,VIC1,8.95
2025-07-28 03:40:00,VIC1,21.52993
2025-07-28 03:45:00,VIC1,8.95019
2025-07-28 03:50:00,VIC1,8.95
2025-07-28 03:55:00,VIC1,8.95
2025-07-28 04:00:00,VIC1,8.95
2025-07-28 04:05:00,VIC1,8.95
2025-07-28 04:10:00,VIC1,19.18
2025-07-28 04:15:00,VIC1,19.18005
2025-07-28 04:20:00,VIC1,19.18
2025-07-28 04:25:00,VIC1,19.18
2025-07-28 04:30:00,VIC1,19.18
2025-07-28 04:35:00,VIC1,19.18
2025-07-28 04:40:00,VIC1,19.18005
2025-07-28 04:45:00,VIC1,19.18
2025-07-28 04:50:00,VIC1,16.05989
2025-07-28 04:55:00,VIC1,19.18005
2025-07-28 05:00:00,VIC1,19.18
2025-07-28 05:05:00,VIC1,16.91995
2025-07-28 05:10:00,VIC1,19.18
2025-07-28 05:15:00,VIC1,19.18
2025-07-28 05:20:00,VIC1,19.18005
2025-07-28 05:25:00,VIC1,19.18
2025-07-28 05:30:00,VIC1,15.36688
2025-07-28 05:35:00,VIC1,19.18
2025-07-28 05:40:00,VIC1,20.00007
2025-07-28 05:45:00,VIC1,19.18005
2025-07-28 05:50:00,VIC1,20.0
2025-07-28 05:55:00,VIC1,20.00007
2025-07-28 06:00:00,VIC1,19.18005
2025-07-28 06:05:00,VIC1,20.0
2025-07-28 06:10:00,VIC1,22.99993
2025-07-28 06:15:00,VIC1,68.87917
2025-07-28 06:20:00,VIC1,70.4157
2025-07-28 06:25:00,VIC1,70.4468
2025-07-28 06:30:00,VIC1,67.04021
2025-07-28 06:35:00,VIC1,70.87454
2025-07-28 06:40:00,VIC1,71.97741
2025-07-28 06:45:00,VIC1,97.34921
2025-07-28 06:50:00,VIC1,87.29797
2025-07-28 06:55:00,VIC1,78.98559
2025-07-28 07:00:00,VIC1,84.29785
2025-07-28 07:05:00,VIC1,98.38246
2025-07-28 07:10:00,VIC1,79.49701
2025-07-28 07:15:00,VIC1,120.0
2025-07-28 07:20:00,VIC1,104.1608
2025-07-28 07:25:00,VIC1,79.01694
2025-07-28 07:30:00,VIC1,84.14713
2025-07-28 07:35:00,VIC1,81.11791
2025-07-28 07:40:00,VIC1,79.30532
2025-07-28 07:45:00,VIC1,75.79118
2025-07-28 07:50:00,VIC1,72.52256
2025-07-28 07:55:00,VIC1,57.0
2025-07-28 08:00:00,VIC1,56.53848
2025-07-28 08:05:00,VIC1,56.26375
2025-07-28 08:10:00,VIC1,57.0
2025-07-28 08:15:00,VIC1,57.0
2025-07-28 08:20:00,VIC1,49.48384
2025-07-28 08:25:00,VIC1,37.72887
2025-07-28 08:30:00,VIC1,11.06
2025-07-28 08:35:00,VIC1,11.06
2025-07-28 08:40:00,VIC1,35.16258
2025-07-28 08:45:00,VIC1,20.0
2025-07-28 08:50:00,VIC1,20.0
2025-07-28 08:55:00,VIC1,20.0
2025-07-28 09:00:00,VIC1,8.95026
2025-07-28 09:05:00,VIC1,20.0
2025-07-28 09:10:00,VIC1,38.18716
2025-07-28 09:15:00,VIC1,48.19
2025-07-28 09:20:00,VIC1,20.0
2025-07-28 09:25:00,VIC1,32.78498
2025-07-28 09:30:00,VIC1,11.05
2025-07-28 09:35:00,VIC1,33.07175
2025-07-28 09:40:00,VIC1,11.05
2025-07-28 09:45:00,VIC1,0.45097
2025-07-28 09:50:00,VIC1,8.95
2025-07-28 09:55:00,VIC1,8.95
2025-07-28 10:00:00,VIC1,0.07604
2025-07-28 10:05:00,VIC1,8.95
2025-07-28 10:10:00,VIC1,20.04
2025-07-28 10:15:00,VIC1,0.40748
2025-07-28 10:20:00,VIC1,0.0
2025-07-28 10:25:00,VIC1,0.07584
2025-07-28 10:30:00,VIC1,3e-05
2025-07-28 10:35:00,VIC1,0.0
2025-07-28 10:40:00,VIC1,0.07642
2025-07-28 10:45:00,VIC1,-10.77551
2025-07-28 10:50:00,VIC1,0.0
2025-07-28 10:55:00,VIC1,-1.06
2025-07-28 11:00:00,VIC1,0.0
2025-07-28 11:05:00,VIC1,-0.64757
2025-07-28 11:10:00,VIC1,-1.06
2025-07-28 11:15:00,VIC1,0.07584
2025-07-28 11:20:00,VIC1,0.00022
2025-07-28 11:25:00,VIC1,7.03417
2025-07-28 11:30:00,VIC1,-7.41
2025-07-28 11:35:00,VIC1,-9.83
2025-07-28 11:40:00,VIC1,-1.06
2025-07-28 11:45:00,VIC1,-9.83
2025-07-28 11:50:00,VIC1,-0.62722
2025-07-28 11:55:00,VIC1,-12.0
2025-07-28 12:00:00,VIC1,-9.83
2025-07-28 12:05:00,VIC1,-8.55943
2025-07-28 12:10:00,VIC1,0.0
2025-07-28 12:15:00,VIC1,-0.87462
2025-07-28 12:20:00,VIC1,-10.7142
2025-07-28 12:25:00,VIC1,-10.55576
2025-07-28 12:30:00,VIC1,-10.62905
2025-07-28 12:35:00,VIC1,-10.67902
2025-07-28 12:40:00,VIC1,3e-05
2025-07-28 12:45:00,VIC1,20.04
2025-07-28 12:50:00,VIC1,10.36682
2025-07-28 12:55:00,VIC1,8.94973
2025-07-28 13:00:00,VIC1,8.95054
2025-07-28 13:05:00,VIC1,8.94972
2025-07-28 13:10:00,VIC1,-6.03388
2025-07-28 13:15:00,VIC1,8.94916
2025-07-28 13:20:00,VIC1,0.00022
2025-07-28 13:25:00,VIC1,8.94972
2025-07-28 13:30:00,VIC1,13.66965
2025-07-28 13:35:00,VIC1,8.95
2025-07-28 13:40:00,VIC1,8.95
2025-07-28 13:45:00,VIC1,20.60508
2025-07-28 13:50:00,VIC1,10.16926
2025-07-28 13:55:00,VIC1,10.28539
2025-07-28 14:00:00,VIC1,8.95
2025-07-28 14:05:00,VIC1,0.07741
2025-07-28 14:10:00,VIC1,8.95
2025-07-28 14:15:00,VIC1,0.07662
2025-07-28 14:20:00,VIC1,8.95
2025-07-28 14:25:00,VIC1,20.0
2025-07-28 14:30:00,VIC1,0.07702
2025-07-28 14:35:00,VIC1,8.95
2025-07-28 14:40:00,VIC1,29.9804
2025-07-28 14:45:00,VIC1,0.07741
2025-07-28 14:50:00,VIC1,31.13778
2025-07-28 14:55:00,VIC1,20.0
2025-07-28 15:00:00,VIC1,21.49
2025-07-28 15:05:00,VIC1,19.03022
2025-07-28 15:10:00,VIC1,8.95
2025-07-28 15:15:00,VIC1,8.95
2025-07-28 15:20:00,VIC1,30.70571
2025-07-28 15:25:00,VIC1,8.95
2025-07-28 15:30:00,VIC1,1.04239
2025-07-28 15:35:00,VIC1,8.95
2025-07-28 15:40:00,VIC1,20.0
2025-07-28 15:45:00,VIC1,35.0
2025-07-28 15:50:00,VIC1,8.95
2025-07-28 15:55:00,VIC1,34.25845
2025-07-28 16:00:00,VIC1,49.72909
2025-07-28 16:05:00,VIC1,35.92
2025-07-28 16:10:00,VIC1,20.04
2025-07-28 16:15:00,VIC1,12.49133
2025-07-28 16:20:00,VIC1,44.56462
2025-07-28 16:25:00,VIC1,75.69494
2025-07-28 16:30:00,VIC1,84.10834
2025-07-28 16:35:00,VIC1,78.58245
2025-07-28 16:40:00,VIC1,102.17134
2025-07-28 16:45:00,VIC1,118.32031
2025-07-28 16:50:00,VIC1,139.49463
2025-07-28 16:55:00,VIC1,155.22589
2025-07-28 17:00:00,VIC1,156.76591
2025-07-28 17:05:00,VIC1,158.28006
2025-07-28 17:10:00,VIC1,137.68574
2025-07-28 17:15:00,VIC1,160.66957
2025-07-28 17:20:00,VIC1,173.40026
2025-07-28 17:25:00,VIC1,166.26024
2025-07-28 17:30:00,VIC1,170.27
2025-07-28 17:35:00,VIC1,162.8281
2025-07-28 17:40:00,VIC1,170.76
2025-07-28 17:45:00,VIC1,159.95065
2025-07-28 17:50:00,VIC1,170.22
2025-07-28 17:55:00,VIC1,162.76259
2025-07-28 18:00:00,VIC1,187.00544
2025-07-28 18:05:00,VIC1,190.75633
2025-07-28 18:10:00,VIC1,199.01194
2025-07-28 18:15:00,VIC1,193.45729
2025-07-28 18:20:00,VIC1,247.65323
2025-07-28 18:25:00,VIC1,209.33957
2025-07-28 18:30:00,VIC1,180.96007
2025-07-28 18:35:00,VIC1,184.67491
2025-07-28 18:40:00,VIC1,183.33811
2025-07-28 18:45:00,VIC1,177.86671
2025-07-28 18:50:00,VIC1,240.0
2025-07-28 18:55:00,VIC1,167.45416
2025-07-28 19:00:00,VIC1,211.37396
2025-07-28 19:05:00,VIC1,170.98764
2025-07-28 19:10:00,VIC1,174.79589
2025-07-28 19:15:00,VIC1,168.72105
2025-07-28 19:20:00,VIC1,202.29912
2025-07-28 19:25:00,VIC1,166.87887
2025-07-28 19:30:00,VIC1,165.44135
2025-07-28 19:35:00,VIC1,221.79452
2025-07-28 19:40:00,VIC1,192.71591
2025-07-28 19:45:00,VIC1,223.41
2025-07-28 19:50:00,VIC1,223.36
2025-07-28 19:55:00,VIC1,218.68407
2025-07-28 20:00:00,VIC1,200.88997
2025-07-28 20:05:00,VIC1,223.5
2025-07-28 20:10:00,VIC1,223.36
2025-07-28 20:15:00,VIC1,247.45
2025-07-28 20:20:00,VIC1,248.94
2025-07-28 20:25:00,VIC1,205.93186
2025-07-28 20:30:00,VIC1,203.21354
2025-07-28 20:35:00,VIC1,195.54378
2025-07-28 20:40:00,VIC1,180.96
2025-07-28 20:45:00,VIC1,191.55997
2025-07-28 20:50:00,VIC1,232.36456
2025-07-28 20:55:00,VIC1,191.79497
2025-07-28 21:00:00,VIC1,187.9805
2025-07-28 21:05:00,VIC1,233.39225
2025-07-28 21:10:00,VIC1,200.89
2025-07-28 21:15:00,VIC1,175.80292
2025-07-28 21:20:00,VIC1,179.28439
2025-07-28 21:25:00,VIC1,209.54609
2025-07-28 21:30:00,VIC1,202.31667
2025-07-28 21:35:00,VIC1,192.28143
2025-07-28 21:40:00,VIC1,196.68066
2025-07-28 21:45:00,VIC1,197.71969
2025-07-28 21:50:00,VIC1,160.0
2025-07-28 21:55:00,VIC1,145.46481
2025-07-28 22:00:00,VIC1,144.26109
2025-07-28 22:05:00,VIC1,142.33948
2025-07-28 22:10:00,VIC1,160.0
2025-07-28 22:15:00,VIC1,158.0
2025-07-28 22:20:00,VIC1,147.33228
2025-07-28 22:25:00,VIC1,147.15391
2025-07-28 22:30:00,VIC1,122.3303
2025-07-28 22:35:00,VIC1,126.94127
2025-07-28 22:40:00,VIC1,142.7647
2025-07-28 22:45:00,VIC1,153.3057
2025-07-28 22:50:00,VIC1,130.42994
2025-07-28 22:55:00,VIC1,130.4696
2025-07-28 23:00:00,VIC1,127.16531
2025-07-28 23:05:00,VIC1,143.41478
2025-07-28 23:10:00,VIC1,143.56828
2025-07-28 23:15:00,VIC1,134.20561
2025-07-28 23:20:00,VIC1,134.44729
2025-07-28 23:25:00,VIC1,134.64692
2025-07-28 23:30:00,VIC1,135.8569
2025-07-28 23:35:00,VIC1,132.11761
2025-07-28 23:40:00,VIC1,132.72
2025-07-28 23:45:00,VIC1,144.39554
2025-07-28 23:50:00,VIC1,135.57158
2025-07-28 23:55:00,VIC1,144.8734
2025-07-29 00:00:00,VIC1,134.35025
2025-07-29 00:05:00,VIC1,143.7968
2025-07-29 00:10:00,VIC1,144.46843
2025-07-29 00:15:00,VIC1,131.15123
2025-07-29 00:20:00,VIC1,97.0
2025-07-29 00:25:00,VIC1,141.06851
2025-07-29 00:30:00,VIC1,128.20982
2025-07-29 00:35:00,VIC1,99.63147
2025-07-29 00:40:00,VIC1,100.30555
2025-07-29 00:45:00,VIC1,123.86599
2025-07-29 00:50:00,VIC1,110.31455
2025-07-29 00:55:00,VIC1,133.1174
2025-07-29 01:00:00,VIC1,109.40318
2025-07-29 01:05:00,VIC1,98.69791
2025-07-29 01:10:00,VIC1,110.63072
2025-07-29 01:15:00,VIC1,119.16437
2025-07-29 01:20:00,VIC1,97.0
2025-07-29 01:25:00,VIC1,98.04897
2025-07-29 01:30:00,VIC1,123.19
2025-07-29 01:35:00,VIC1,134.55422
2025-07-29 01:40:00,VIC1,86.46876
2025-07-29 01:45:00,VIC1,97.0
2025-07-29 01:50:00,VIC1,97.0
2025-07-29 01:55:00,VIC1,89.53132
2025-07-29 02:00:00,VIC1,87.93194
2025-07-29 02:05:00,VIC1,97.0
2025-07-29 02:10:00,VIC1,137.47459
2025-07-29 02:15:00,VIC1,102.6248
2025-07-29 02:20:00,VIC1,89.65018
2025-07-29 02:25:00,VIC1,100.27272
2025-07-29 02:30:00,VIC1,90.0
2025-07-29 02:35:00,VIC1,90.0
2025-07-29 02:40:00,VIC1,119.96045
2025-07-29 02:45:00,VIC1,97.0
2025-07-29 02:50:00,VIC1,90.58484
2025-07-29 02:55:00,VIC1,108.50175
2025-07-29 03:00:00,VIC1,88.10191
2025-07-29 03:05:00,VIC1,97.0
2025-07-29 03:10:00,VIC1,87.03356
2025-07-29 03:15:00,VIC1,97.0
2025-07-29 03:20:00,VIC1,97.0
2025-07-29 03:25:00,VIC1,85.35011
2025-07-29 03:30:00,VIC1,97.0
2025-07-29 03:35:00,VIC1,90.0
2025-07-29 03:40:00,VIC1,93.18197
2025-07-29 03:45:00,VIC1,112.67617
2025-07-29 03:50:00,VIC1,130.35139
2025-07-29 03:55:00,VIC1,86.39699
2025-07-29 04:00:00,VIC1,109.09598
2025-07-29 04:05:00,VIC1,111.99579
2025-07-29 04:10:00,VIC1,117.5975
2025-07-29 04:15:00,VIC1,117.37522
2025-07-29 04:20:00,VIC1,122.86352
2025-07-29 04:25:00,VIC1,93.08632
2025-07-29 04:30:00,VIC1,107.57471
