C,SETP.WORLD,DVD_DISPATCHPRICE,AEMO,PUBLIC,2025/08/08,09:36:13,001754609773098,MONTHLY_ARCHIVE,001754609773098
I,DISPATCH,PRICE,5,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,LASTCHANGED,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,PRICE_STATUS,PRE_AP_ENERGY_PRICE,PRE_AP_RAISE6_PRICE,PRE_AP_RAISE60_PRICE,PRE_AP_RAISE5MIN_PRICE,PRE_AP_RAISEREG_PRICE,PRE_AP_LOWER6_PRICE,PRE_AP_LOWER60_PRICE,PRE_AP_LOWER5MIN_PRICE,PRE_AP_LOWERREG_PRICE,CUMUL_PRE_AP_ENERGY_PRICE,CUMUL_PRE_AP_RAISE6_PRICE,CUMUL_PRE_AP_RAISE60_PRICE,CUMUL_PRE_AP_RAISE5MIN_PRICE,CUMUL_PRE_AP_RAISEREG_PRICE,CUMUL_PRE_AP_LOWER6_PRICE,CUMUL_PRE_AP_LOWER60_PRICE,CUMUL_PRE_AP_LOWER5MIN_PRICE,CUMUL_PRE_AP_LOWERREG_PRICE,OCD_STATUS,MII_STATUS,RAISE1SECRRP,RAISE1SECROP,RAISE1SECAPCFLAG,LOWER1SECRRP,LOWER1SECROP,LOWER1SECAPCFLAG,PRE_AP_RAISE1_PRICE,PRE_AP_LOWER1_PRICE,CUMUL_PRE_AP_RAISE1_PRICE,CUMUL_PRE_AP_LOWER1_PRICE
D,DISPATCH,PRICE,5,"2025/07/01 00:30:00",1,VIC1,20250630246,0,187.3188,0,187.3188,0,0,"2025/07/01 00:25:02",0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,3,3,0,0.1,0.1,0,0.38,0.38,0,0.3,0.3,0,3.49,3.49,0,FIRM,187.3188,0.38,0.38,0.38,3,0.1,0.38,0.3,3.49,888171.63289,5634.57397,3115.54499,391.64803,17455.28648,489.28359,1032.13162,468.49231,4671.85189,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,798.5361,3.75
D,DISPATCH,PRICE,5,"2025/07/01 00:35:00",1,NSW1,20250630247,0,182.97848,0,182.97848,0,0,"2025/07/01 00:30:02",0.38,0.38,0,0.38,0.38,0,0.32,0.32,0,1.49,1.49,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,8.5,8.5,0,FIRM,182.97848,0.38,0.38,0.32,1.49,0.1,0.38,0.1,8.5,853315.80604,5634.85397,3115.88499,391.86803,17453.39648,489.00359,1032.13162,468.21231,4679.97189,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,799.0161,3.74
D,DISPATCH,PRICE,5,"2025/07/01 00:35:00",1,QLD1,20250630247,0,159.32351,0,159.32351,0,0,"2025/07/01 00:30:02",0.38,0.38,0,0.38,0.38,0,0.32,0.32,0,1.49,1.49,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,8.5,8.5,0,FIRM,159.32351,0.38,0.38,0.32,1.49,0.1,0.38,0.1,8.5,283428.7677,5634.85397,3115.88499,391.86803,17453.39648,489.00359,1032.13162,468.21231,4679.97189,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,799.0161,3.74
D,DISPATCH,PRICE,5,"2025/07/01 00:35:00",1,TAS1,20250630247,0,190.35,0,190.35,0,0,"2025/07/01 00:30:02",0.38,0.38,0,0.38,0.38,0,0.32,0.32,0,9.48842,9.48842,0,0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,2.27,2.27,0,FIRM,190.35,0.38,0.38,0.32,9.48842,0.38,0.38,0.1,2.27,568918.14375,12515.54967,1007.29603,441.40803,202795.38807,4367.33961,979.77017,346.90449,17115.86647,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,707.10393,2.25
D,DISPATCH,PRICE,5,"2025/07/01 00:35:00",1,VIC1,20250630247,0,185.42933,0,185.42933,0,0,"2025/07/01 00:30:02",0.38,0.38,0,0.38,0.38,0,0.32,0.32,0,1.49,1.49,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,8.5,8.5,0,FIRM,185.42933,0.38,0.38,0.32,1.49,0.1,0.38,0.1,8.5,888364.38222,5634.85397,3115.88499,391.86803,17453.39648,489.00359,1032.13162,468.21231,4679.97189,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,799.0161,3.74
D,DISPATCH,PRICE,5,"2025/07/01 00:40:00",1,NSW1,20250630248,0,185.00631,0,185.00631,0,0,"2025/07/01 00:35:03",0.38,0.38,0,0.24,0.24,0,0.1,0.1,0,1,1,0,0.01,0.01,0,0.38,0.38,0,0.1,0.1,0,6,6,0,FIRM,185.00631,0.38,0.24,0.1,1,0.01,0.38,0.1,6,853423.45763,5635.13397,3116.08499,391.86803,17450.40648,488.63359,1032.13162,468.21231,4685.87189,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,798.9961,3.74
D,DISPATCH,PRICE,5,"2025/07/01 00:40:00",1,QLD1,20250630248,0,159.96051,0,159.96051,0,0,"2025/07/01 00:35:03",0.38,0.38,0,0.24,0.24,0,0.1,0.1,0,1,1,0,0.01,0.01,0,0.38,0.38,0,0.1,0.1,0,6,6,0,FIRM,159.96051,0.38,0.24,0.1,1,0.01,0.38,0.1,6,283513.27819,5635.13397,3116.08499,391.86803,17450.40648,488.63359,1032.13162,468.21231,4685.87189,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,798.9961,3.74
D,DISPATCH,PRICE,5,"2025/07/01 00:40:00",1,SA1,20250630248,0,192.33177,0,192.33177,0,0,"2025/07/01 00:35:03",0.38,0.38,0,0.24,0.24,0,0.1,0.1,0,1,1,0,0.01,0.01,0,0.38,0.38,0,0.1,0.1,0,6,6,0,FIRM,192.33177,0.38,0.24,0.1,1,0.01,0.38,0.1,6,844415.04923,5635.17397,3117.35499,391.87803,17450.41648,2598.56522,3131.6584,520.5009,4738.16048,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,798.9961,2848.65
D,DISPATCH,PRICE,5,"2025/07/01 00:40:00",1,TAS1,20250630248,0,190.45,0,190.45,0,0,"2025/07/01 00:35:03",0.38,0.38,0,0.36,0.36,0,0.1,0.1,0,9.64632,9.64632,0,0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,2.27,2.27,0,FIRM,190.45,0.38,0.36,0.1,9.64632,0.38,0.38,0.1,2.27,569097.56375,12515.54967,1007.27603,441.14803,202795.96439,4367.33961,979.77017,347.00449,16976.73647,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,707.08393,2.25
D,DISPATCH,PRICE,5,"2025/07/01 00:40:00",1,VIC1,20250630248,0,187.56786,0,187.56786,0,0,"2025/07/01 00:35:03",0.38,0.38,0,0.24,0.24,0,0.1,0.1,0,1,1,0,0.01,0.01,0,0.38,0.38,0,0.1,0.1,0,6,6,0,FIRM,187.56786,0.38,0.24,0.1,1,0.01,0.38,0.1,6,888559.27008,5635.13397,3116.08499,391.86803,17450.40648,488.63359,1032.13162,468.21231,4685.87189,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,798.9961,3.74
D,DISPATCH,PRICE,5,"2025/07/01 00:45:00",1,NSW1,20250630249,0,158.50294,0,158.50294,0,0,"2025/07/01 00:40:03",0.38,0.38,0,0.1,0.1,0,0.1,0.1,0,30.62,30.62,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,2.08,2.08,0,FIRM,158.50294,0.38,0.1,0.1,30.62,0.1,0.38,0.1,2.08,853505.16042,5635.28397,3116.08499,391.86803,17479.52648,488.34359,1031.94162,468.31231,4687.95189,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,798.9161,3.74
D,DISPATCH,PRICE,5,"2025/07/01 00:45:00",1,QLD1,20250630249,0,136.40306,0,136.40306,0,0,"2025/07/01 00:40:03",0.38,0.38,0,0.1,0.1,0,0.1,0.1,0,30.62,30.62,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,2.08,2.08,0,FIRM,136.40306,0.38,0.1,0.1,30.62,0.1,0.38,0.1,2.08,283574.31484,5635.28397,3116.08499,391.86803,17479.52648,488.34359,1031.94162,468.31231,4687.95189,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,798.9161,3.74
D,DISPATCH,PRICE,5,"2025/07/01 00:45:00",1,SA1,20250630249,0,162.46265,0,162.46265,0,0,"2025/07/01 00:40:03",0.38,0.38,0,0.1,0.1,0,0.1,0.1,0,30.62,30.62,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,2.08,2.08,0,FIRM,162.46265,0.38,0.1,0.1,30.62,0.1,0.38,0.1,2.08,844592.75402,5635.32397,3117.35499,391.87803,17479.53648,2598.27522,3131.4684,520.6009,4740.24048,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,798.9161,2848.65
D,DISPATCH,PRICE,5,"2025/07/01 00:45:00",1,TAS1,20250630249,0,169.2083,0,169.2083,0,0,"2025/07/01 00:40:03",0.38,0.38,0,0.36,0.36,0,0.1,0.1,0,8.72,8.72,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,2.27,2.27,0,FIRM,169.2083,0.38,0.36,0.1,8.72,0.1,0.38,0.1,2.27,569255.74205,12515.54967,1007.25603,440.88803,202795.61439,4367.05961,979.77017,347.10449,16837.60647,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,707.00393,2.25
D,DISPATCH,PRICE,5,"2025/07/01 00:45:00",1,VIC1,20250630249,0,162.06,0,162.06,0,0,"2025/07/01 00:40:03",0.38,0.38,0,0.1,0.1,0,0.1,0.1,0,30.62,30.62,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,2.08,2.08,0,FIRM,162.06,0.38,0.1,0.1,30.62,0.1,0.38,0.1,2.08,888734.85008,5635.28397,3116.08499,391.86803,17479.52648,488.34359,1031.94162,468.31231,4687.95189,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,798.9161,3.74
D,DISPATCH,PRICE,5,"2025/07/01 00:50:00",1,NSW1,20250630250,0,178.59363,0,178.59363,0,0,"2025/07/01 00:45:03",0.38,0.38,0,0.24,0.24,0,0.15,0.15,0,7.6,7.6,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,3.71,3.71,0,FIRM,178.59363,0.38,0.24,0.15,7.6,0.1,0.38,0.1,3.71,853626.74396,5635.50397,3116.22499,391.91803,17485.62648,488.06359,1031.94162,468.03231,4690.66189,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,798.8961,3.73
D,DISPATCH,PRICE,5,"2025/07/01 00:50:00",1,QLD1,20250630250,0,152.22687,0,152.22687,0,0,"2025/07/01 00:45:03",0.38,0.38,0,0.24,0.24,0,0.15,0.15,0,7.6,7.6,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,3.71,3.71,0,FIRM,152.22687,0.38,0.24,0.15,7.6,0.1,0.38,0.1,3.71,283671.52176,5635.50397,3116.22499,391.91803,17485.62648,488.06359,1031.94162,468.03231,4690.66189,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,798.8961,3.73
D,DISPATCH,PRICE,5,"2025/07/01 00:50:00",1,SA1,20250630250,0,186.13399,0,186.13399,0,0,"2025/07/01 00:45:03",0.38,0.38,0,0.24,0.24,0,0.15,0.15,0,7.6,7.6,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,3.71,3.71,0,FIRM,186.13399,0.38,0.24,0.15,7.6,0.1,0.38,0.1,3.71,844794.95428,5635.54397,3117.49499,391.92803,17485.63648,2597.99522,3131.4684,520.3209,4742.95048,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,798.8961,2848.64
D,DISPATCH,PRICE,5,"2025/07/01 00:50:00",1,TAS1,20250630250,0,189.86333,0,189.86333,0,0,"2025/07/01 00:45:03",0.38,0.38,0,0.36,0.36,0,0.15,0.15,0,8.72,8.72,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,2.27,2.27,0,FIRM,189.86333,0.38,0.36,0.15,8.72,0.1,0.38,0.1,2.27,569295.58538,12515.54967,1007.23603,440.67803,202795.26439,4366.77961,979.77017,347.20449,16837.46647,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,706.98393,2.25
D,DISPATCH,PRICE,5,"2025/07/01 00:50:00",1,VIC1,20250630250,0,182.30989,0,182.30989,0,0,"2025/07/01 00:45:03",0.38,0.38,0,0.24,0.24,0,0.15,0.15,0,7.6,7.6,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,3.71,3.71,0,FIRM,182.30989,0.38,0.24,0.15,7.6,0.1,0.38,0.1,3.71,888930.67997,5635.50397,3116.22499,391.91803,17485.62648,488.06359,1031.94162,468.03231,4690.66189,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,798.8961,3.73
D,DISPATCH,PRICE,5,"2025/07/01 00:55:00",1,NSW1,20250630251,0,162.36247,0,162.36247,0,0,"2025/07/01 00:50:02",0.38,0.38,0,0.36,0.36,0,0.1,0.1,0,4.99,4.99,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,2,2,0,FIRM,162.36247,0.38,0.36,0.1,4.99,0.1,0.38,0.1,2,853712.52643,5635.78397,3116.48499,391.91803,17489.11648,487.77359,1031.32162,468.13231,4692.66189,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,798.8761,3.73
D,DISPATCH,PRICE,5,"2025/07/01 00:55:00",1,QLD1,20250630251,0,139.72446,0,139.72446,0,0,"2025/07/01 00:50:02",0.38,0.38,0,0.36,0.36,0,0.1,0.1,0,4.99,4.99,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,2,2,0,FIRM,139.72446,0.38,0.36,0.1,4.99,0.1,0.38,0.1,2,283737.57306,5635.78397,3116.48499,391.91803,17489.11648,487.77359,1031.32162,468.13231,4692.66189,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,798.8761,3.73
D,DISPATCH,PRICE,5,"2025/07/01 00:55:00",1,SA1,20250630251,0,170.53,0,170.53,0,0,"2025/07/01 00:50:02",0.38,0.38,0,0.36,0.36,0,0.1,0.1,0,4.99,4.99,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,2,2,0,FIRM,170.53,0.38,0.36,0.1,4.99,0.1,0.38,0.1,2,844981.66254,5635.82397,3117.75499,391.92803,17489.12648,2597.70522,3130.8484,520.4209,4744.95048,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,798.8761,2848.64
D,DISPATCH,PRICE,5,"2025/07/01 00:55:00",1,TAS1,20250630251,0,171.88855,0,171.88855,0,0,"2025/07/01 00:50:02",0.38,0.38,0,0.36,0.36,0,0.1,0.1,0,8.72,8.72,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,2.27,2.27,0,FIRM,171.88855,0.38,0.36,0.1,8.72,0.1,0.38,0.1,2.27,569456.44393,12515.54967,1007.21603,440.41803,202793.91439,4366.49961,979.77017,347.30449,16699.33647,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,706.96393,2.25
D,DISPATCH,PRICE,5,"2025/07/01 00:55:00",1,VIC1,20250630251,0,164.62702,0,164.62702,0,0,"2025/07/01 00:50:02",0.38,0.38,0,0.36,0.36,0,0.1,0.1,0,4.99,4.99,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,2,2,0,FIRM,164.62702,0.38,0.36,0.1,4.99,0.1,0.38,0.1,2,889108.96699,5635.78397,3116.48499,391.91803,17489.11648,487.77359,1031.32162,468.13231,4692.66189,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,798.8761,3.73
D,DISPATCH,PRICE,5,"2025/07/01 01:00:00",1,TAS1,20250630252,0,168.77446,0,168.77446,0,0,"2025/07/01 00:55:02",0.38,0.38,0,0.38,0.38,0,0.36,0.36,0,8.72,8.72,0,0.3,0.3,0,0.38,0.38,0,0.2,0.2,0,3.27,3.27,0,FIRM,168.77446,0.38,0.38,0.36,8.72,0.3,0.38,0.2,3.27,569614.17839,12515.54967,1007.21603,440.41803,202792.56439,4366.41961,979.77017,347.50449,16562.21647,NOT_OCD,NOT_MII,0.93,0.93,0,0,0,0,0.93,0,707.51393,2.25
D,DISPATCH,PRICE,5,"2025/07/01 01:00:00",1,NSW1,20250630252,0,159.87552,0,159.87552,0,0,"2025/07/01 00:55:02",0.38,0.38,0,0.38,0.38,0,0.36,0.36,0,7.6,7.6,0,0.3,0.3,0,0.38,0.38,0,0.2,0.2,0,1,1,0,FIRM,159.87552,0.38,0.38,0.36,7.6,0.3,0.38,0.2,1,853815.15811,5636.06397,3116.76499,392.17803,17495.71648,487.69359,1031.32162,467.95231,4692.66189,NOT_OCD,NOT_MII,0.93,0.93,0,0,0,0,0.93,0,799.4261,3.73
D,DISPATCH,PRICE,5,"2025/07/01 01:00:00",1,QLD1,20250630252,0,136.2107,0,136.2107,0,0,"2025/07/01 00:55:02",0.38,0.38,0,0.38,0.38,0,0.36,0.36,0,7.6,7.6,0,0.3,0.3,0,0.38,0.38,0,0.2,0.2,0,1,1,0,FIRM,136.2107,0.38,0.38,0.36,7.6,0.3,0.38,0.2,1,283818.78376,5636.06397,3116.76499,392.17803,17495.71648,487.69359,1031.32162,467.95231,4692.66189,NOT_OCD,NOT_MII,0.93,0.93,0,0,0,0,0.93,0,799.4261,3.73
D,DISPATCH,PRICE,5,"2025/07/01 01:00:00",1,SA1,20250630252,0,168.67108,0,168.67108,0,0,"2025/07/01 00:55:02",0.38,0.38,0,0.38,0.38,0,0.36,0.36,0,7.6,7.6,0,0.3,0.3,0,0.38,0.38,0,0.2,0.2,0,1,1,0,FIRM,168.67108,0.38,0.38,0.36,7.6,0.3,0.38,0.2,1,845166.67266,5636.10397,3118.03499,392.18803,17495.72648,2597.62522,3130.8484,520.2409,4744.95048,NOT_OCD,NOT_MII,0.93,0.93,0,0,0,0,0.93,0,799.4261,2848.64
D,DISPATCH,PRICE,5,"2025/07/01 01:00:00",1,VIC1,20250630252,0,162.06,0,162.06,0,0,"2025/07/01 00:55:02",0.38,0.38,0,0.38,0.38,0,0.36,0.36,0,7.6,7.6,0,0.3,0.3,0,0.38,0.38,0,0.2,0.2,0,1,1,0,FIRM,162.06,0.38,0.38,0.36,7.6,0.3,0.38,0.2,1,889284.68699,5636.06397,3116.76499,392.17803,17495.71648,487.69359,1031.32162,467.95231,4692.66189,NOT_OCD,NOT_MII,0.93,0.93,0,0,0,0,0.93,0,799.4261,3.73
D,DISPATCH,PRICE,5,"2025/07/01 01:05:00",1,NSW1,20250630253,0,159.9005,0,159.9005,0,0,"2025/07/01 01:00:03",0.38,0.38,0,0.38,0.38,0,0.15,0.15,0,7.6,7.6,0,0.2,0.2,0,0.38,0.38,0,0.2,0.2,0,1,1,0,FIRM,159.9005,0.38,0.38,0.15,7.6,0.2,0.38,0.2,1,853898.47861,5636.21397,3117.04499,392.22803,17503.21648,487.51359,1031.32162,468.05231,4693.56189,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,799.9061,3.72
D,DISPATCH,PRICE,5,"2025/07/01 01:05:00",1,QLD1,20250630253,0,136.9294,0,136.9294,0,0,"2025/07/01 01:00:03",0.38,0.38,0,0.38,0.38,0,0.15,0.15,0,7.6,7.6,0,0.2,0.2,0,0.38,0.38,0,0.2,0.2,0,1,1,0,FIRM,136.9294,0.38,0.38,0.15,7.6,0.2,0.38,0.2,1,283881.70335,5636.21397,3117.04499,392.22803,17503.21648,487.51359,1031.32162,468.05231,4693.56189,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,799.9061,3.72
D,DISPATCH,PRICE,5,"2025/07/01 01:05:00",1,SA1,20250630253,0,167.10728,0,167.10728,0,0,"2025/07/01 01:00:03",0.38,0.38,0,0.38,0.38,0,0.15,0.15,0,7.6,7.6,0,0.2,0.2,0,0.38,0.38,0,0.2,0.2,0,1,1,0,FIRM,167.10728,0.38,0.38,0.15,7.6,0.2,0.38,0.2,1,845347.49556,5636.25397,3118.31499,392.23803,17503.22648,2597.44522,3130.8484,520.3409,4745.85048,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,799.9061,2848.63
D,DISPATCH,PRICE,5,"2025/07/01 01:05:00",1,TAS1,20250630253,0,168.77446,0,168.77446,0,0,"2025/07/01 01:00:03",0.38,0.38,0,0.38,0.38,0,0.15,0.15,0,8.72,8.72,0,0.2,0.2,0,0.38,0.38,0,0.2,0.2,0,2.27,2.27,0,FIRM,168.77446,0.38,0.38,0.15,8.72,0.2,0.38,0.2,2.27,569796.83455,12515.54967,1007.21603,440.20803,202792.21439,4366.23961,979.77017,347.70449,16398.17477,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,707.99393,2.25
D,DISPATCH,PRICE,5,"2025/07/01 01:05:00",1,VIC1,20250630253,0,162.06,0,162.06,0,0,"2025/07/01 01:00:03",0.38,0.38,0,0.38,0.38,0,0.15,0.15,0,7.6,7.6,0,0.2,0.2,0,0.38,0.38,0,0.2,0.2,0,1,1,0,FIRM,162.06,0.38,0.38,0.15,7.6,0.2,0.38,0.2,1,889460.26699,5636.21397,3117.04499,392.22803,17503.21648,487.51359,1031.32162,468.05231,4693.56189,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,799.9061,3.72
D,DISPATCH,PRICE,5,"2025/07/01 01:10:00",1,NSW1,20250630254,0,179.06891,0,179.06891,0,0,"2025/07/01 01:05:02",0.38,0.38,0,0.36,0.36,0,0.15,0.15,0,7.6,7.6,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,6,6,0,FIRM,179.06891,0.38,0.36,0.15,7.6,0.1,0.38,0.1,6,854020.53752,5636.49397,3117.30499,392.27803,17510.71648,487.23359,1031.25162,468.15231,4699.56189,NOT_OCD,NOT_MII,0.79,0.79,0,0,0,0,0.79,0,800.3161,3.72
D,DISPATCH,PRICE,5,"2025/07/01 01:10:00",1,QLD1,20250630254,0,154.10154,0,154.10154,0,0,"2025/07/01 01:05:02",0.38,0.38,0,0.36,0.36,0,0.15,0.15,0,7.6,7.6,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,6,6,0,FIRM,154.10154,0.38,0.36,0.15,7.6,0.1,0.38,0.1,6,283980.84494,5636.49397,3117.30499,392.27803,17510.71648,487.23359,1031.25162,468.15231,4699.56189,NOT_OCD,NOT_MII,0.79,0.79,0,0,0,0,0.79,0,800.3161,3.72
D,DISPATCH,PRICE,5,"2025/07/01 01:10:00",1,SA1,20250630254,0,187.63865,0,187.63865,0,0,"2025/07/01 01:05:02",0.38,0.38,0,0.36,0.36,0,0.15,0.15,0,7.6,7.6,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,6,6,0,FIRM,187.63865,0.38,0.36,0.15,7.6,0.1,0.38,0.1,6,845548.88082,5636.53397,3118.57499,392.28803,17510.72648,2597.16522,3130.7784,520.4409,4751.85048,NOT_OCD,NOT_MII,0.79,0.79,0,0,0,0,0.79,0,800.3161,2848.63
D,DISPATCH,PRICE,5,"2025/07/01 01:10:00",1,TAS1,20250630254,0,189.86333,0,189.86333,0,0,"2025/07/01 01:05:02",0.38,0.38,0,0.36,0.36,0,0.15,0.15,0,8.72,8.72,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,3.27,3.27,0,FIRM,189.86333,0.38,0.36,0.15,8.72,0.1,0.38,0.1,3.27,569975.66788,12515.54967,1007.19603,439.99803,202792.86439,4365.95961,979.77017,347.80449,16259.04477,NOT_OCD,NOT_MII,0.79,0.79,0,0,0,0,0.79,0,708.40393,2.25
D,DISPATCH,PRICE,5,"2025/07/01 01:10:00",1,VIC1,20250630254,0,182.77973,0,182.77973,0,0,"2025/07/01 01:05:02",0.38,0.38,0,0.36,0.36,0,0.15,0.15,0,7.6,7.6,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,6,6,0,FIRM,182.77973,0.38,0.36,0.15,7.6,0.1,0.38,0.1,6,889656.70672,5636.49397,3117.30499,392.27803,17510.71648,487.23359,1031.25162,468.15231,4699.56189,NOT_OCD,NOT_MII,0.79,0.79,0,0,0,0,0.79,0,800.3161,3.72
D,DISPATCH,PRICE,5,"2025/07/01 01:15:00",1,NSW1,20250630255,0,159.99749,0,159.99749,0,0,"2025/07/01 01:10:02",0.38,0.38,0,0.36,0.36,0,0.15,0.15,0,4.99,4.99,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,0.1,0.1,0,FIRM,159.99749,0.38,0.36,0.15,4.99,0.1,0.38,0.1,0.1,854123.52501,5636.77397,3117.56499,392.32803,17515.60648,486.94359,1030.63162,468.25231,4699.66189,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,800.2961,3.71
D,DISPATCH,PRICE,5,"2025/07/01 01:15:00",1,QLD1,20250630255,0,137.83593,0,137.83593,0,0,"2025/07/01 01:10:02",0.38,0.38,0,0.36,0.36,0,0.15,0.15,0,4.99,4.99,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,0.1,0.1,0,FIRM,137.83593,0.38,0.36,0.15,4.99,0.1,0.38,0.1,0.1,284063.68099,5636.77397,3117.56499,392.32803,17515.60648,486.94359,1030.63162,468.25231,4699.66189,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,800.2961,3.71
D,DISPATCH,PRICE,5,"2025/07/01 01:15:00",1,SA1,20250630255,0,163.32206,0,163.32206,0,0,"2025/07/01 01:10:02",0.38,0.38,0,0.36,0.36,0,0.15,0.15,0,4.99,4.99,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,0.1,0.1,0,FIRM,163.32206,0.38,0.36,0.15,4.99,0.1,0.38,0.1,0.1,845726.06223,5636.81397,3118.83499,392.33803,17515.61648,2596.87522,3130.1584,520.5409,4751.95048,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,800.2961,2848.62
D,DISPATCH,PRICE,5,"2025/07/01 01:15:00",1,TAS1,20250630255,0,169.2083,0,169.2083,0,0,"2025/07/01 01:10:02",0.38,0.38,0,0.36,0.36,0,0.15,0.15,0,8.72,8.72,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,2.27,2.27,0,FIRM,169.2083,0.38,0.36,0.15,8.72,0.1,0.38,0.1,2.27,570133.84618,12515.54967,1007.17603,439.78803,202793.51439,4365.67961,979.77017,347.90449,16118.91477,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,708.38393,2.25
