SETTLEMENTDATE,RRP,charge_mw,discharge_mw,soc_mwh,revenue
2025-07-01 15:40:00,200.02,100.0,0.0,85.13167019494867,-1666.8333333333333
2025-07-01 15:45:00,200.02,100.0,0.0,93.03736434536961,-1666.8333333333333
2025-07-01 15:50:00,185.13708,100.0,0.0,100.94305849579057,-1542.8089999999997
2025-07-01 15:55:00,174.45485,100.0,0.0,108.84875264621151,-1453.7904166666665
2025-07-01 16:00:00,185.66902,100.0,0.0,116.75444679663246,-1547.241833333333
2025-07-01 16:05:00,191.33839,100.0,0.0,124.6601409470534,-1594.486583333333
2025-07-01 16:10:00,200.02,100.0,0.0,132.56583509747435,-1666.8333333333333
2025-07-01 16:15:00,214.36395,100.0,0.0,140.4715292478953,-1786.3662499999996
2025-07-01 16:20:00,200.02,100.0,0.0,148.37722339831623,-1666.8333333333333
2025-07-01 16:25:00,216.02253,100.0,0.0,156.28291754873717,-1800.1877499999996
2025-07-01 16:30:00,219.343,100.0,0.0,164.18861169915812,-1827.858333333333
2025-07-01 16:35:00,221.48307,100.0,0.0,172.09430584957906,-1845.6922499999998
2025-07-01 16:40:00,225.34846,100.0,0.0,180.0,-1877.903833333333
2025-07-01 16:45:00,284.0,0.0,100.0,171.21589538842116,2366.6666666666665
2025-07-01 16:50:00,284.0,0.0,100.0,162.43179077684235,2366.6666666666665
2025-07-01 16:55:00,281.3375,0.0,100.0,153.6476861652635,2344.479166666666
2025-07-01 17:00:00,281.01525,0.0,100.0,144.86358155368467,2341.7937499999994
2025-07-01 17:05:00,237.99,0.0,0.0,144.86358155368467,0.0
2025-07-01 17:10:00,299.29,0.0,100.0,136.07947694210583,2494.083333333333
2025-07-01 17:15:00,237.99,0.0,0.0,136.07947694210583,0.0
2025-07-01 17:20:00,284.0,0.0,100.0,127.295372330527,2366.6666666666665
2025-07-01 17:25:00,284.0,0.0,100.0,118.51126771894818,2366.6666666666665
2025-07-01 17:30:00,306.14624,0.0,100.0,109.72716310736935,2551.218666666666
2025-07-01 17:35:00,299.29,0.0,100.0,100.94305849579052,2494.083333333333
2025-07-01 17:40:00,298.0,0.0,100.0,92.15895388421168,2483.333333333333
2025-07-01 17:45:00,287.64999,0.0,100.0,83.37484927263286,2397.0832499999997
2025-07-01 17:50:00,311.69,0.0,100.0,74.59074466105403,2597.416666666666
2025-07-01 17:55:00,302.65,0.0,100.0,65.80664004947519,2522.0833333333326
2025-07-01 18:00:00,388.72,0.0,100.0,57.02253543789636,3239.333333333333
2025-07-01 18:05:00,306.89896,0.0,100.0,48.238430826317526,2557.491333333333
2025-07-01 18:10:00,266.11136,0.0,100.0,39.45432621473869,2217.5946666666664
2025-07-01 18:15:00,284.0,0.0,100.0,30.67022160315986,2366.6666666666665
2025-07-01 18:20:00,294.03371,0.0,100.0,21.886116991581027,2450.280916666666
2025-07-01 18:25:00,250.30458,0.0,0.0,21.886116991581027,0.0
2025-07-01 18:30:00,246.32192,0.0,0.0,21.886116991581027,0.0
2025-07-01 18:35:00,237.99,87.25340860334846,0.0,28.784104611578833,-1730.4532261259083
2025-07-01 18:40:00,248.61048,0.0,0.0,28.784104611578833,0.0
2025-07-01 18:45:00,253.33666,0.0,0.0,28.784104611578833,0.0
2025-07-01 18:50:00,295.21666,0.0,100.0,20.0,2460.138833333333
2025-07-01 18:55:00,237.99,0.0,0.0,20.0,0.0
2025-07-01 19:00:00,222.29,0.0,0.0,20.0,0.0
2025-07-01 19:05:00,239.98033,0.0,-0.0,20.0,-0.0
2025-07-01 19:10:00,237.99,0.0,0.0,20.0,0.0
2025-07-01 19:15:00,237.99,0.0,0.0,20.0,0.0
2025-07-01 19:20:00,237.99,0.0,0.0,20.0,0.0
2025-07-01 19:25:00,237.99,0.0,0.0,20.0,0.0
2025-07-01 19:30:00,200.02,0.0,0.0,20.0,0.0
2025-07-01 19:35:00,201.7782,0.0,0.0,20.0,0.0
2025-07-01 19:40:00,203.38528,0.0,0.0,20.0,0.0
2025-07-01 19:45:00,203.44766,0.0,-0.0,20.0,-0.0
2025-07-01 19:50:00,192.41831,0.0,0.0,20.0,0.0
2025-07-01 19:55:00,200.53363,0.0,0.0,20.0,0.0
2025-07-01 20:00:00,183.85,0.0,-0.0,20.0,-0.0
2025-07-01 20:05:00,169.44872,0.0,0.0,20.0,0.0
2025-07-01 20:10:00,160.0,100.0,0.0,27.90569415042095,-1333.333333333333
2025-07-01 20:15:00,160.0,100.0,0.0,35.8113883008419,-1333.333333333333
2025-07-01 20:20:00,160.30703,100.0,0.0,43.71708245126285,-1335.8919166666665
2025-07-01 20:25:00,181.8379,0.0,0.0,43.71708245126285,0.0
2025-07-01 20:30:00,160.0,100.0,0.0,51.622776601683796,-1333.333333333333
2025-07-01 20:35:00,237.99,0.0,100.0,42.83867199010496,1983.2499999999998
2025-07-01 20:40:00,186.04201,0.0,100.0,34.05456737852613,1550.3500833333333
2025-07-01 20:45:00,186.57281,0.0,100.0,25.270462766947297,1554.7734166666664
2025-07-01 20:50:00,183.85,0.0,59.99999999999998,20.0,919.2499999999997
2025-07-01 20:55:00,143.71242,100.0,0.0,27.90569415042095,-1197.6035
2025-07-01 21:00:00,132.72,100.0,0.0,35.8113883008419,-1105.9999999999998
2025-07-01 21:05:00,172.53474,0.0,0.0,35.8113883008419,0.0
2025-07-01 21:10:00,174.43547,0.0,80.0,28.784104611578833,1162.9031333333332
2025-07-01 21:15:00,160.0,0.0,0.0,28.784104611578833,0.0
2025-07-01 21:20:00,200.02,0.0,100.0,20.0,1666.8333333333333
2025-07-01 21:25:00,136.79806,100.0,0.0,27.90569415042095,-1139.983833333333
2025-07-01 21:30:00,160.0,0.0,90.00000000000001,20.0,1200.0000000000002
2025-07-01 21:35:00,142.0792,0.0,0.0,20.0,0.0
2025-07-01 21:40:00,143.38773,0.0,0.0,20.0,0.0
2025-07-01 21:45:00,142.52724,0.0,0.0,20.0,0.0
2025-07-01 21:50:00,140.07173,0.0,0.0,20.0,0.0
2025-07-01 21:55:00,145.8525,0.0,0.0,20.0,0.0
2025-07-01 22:00:00,137.96,0.0,0.0,20.0,0.0
2025-07-01 22:05:00,122.02,100.0,0.0,27.90569415042095,-1016.8333333333331
2025-07-01 22:10:00,142.15416,0.0,0.0,27.90569415042095,0.0
2025-07-01 22:15:00,148.00951,0.0,90.00000000000001,20.0,1110.0713250000001
2025-07-01 22:20:00,146.18078,0.0,0.0,20.0,0.0
2025-07-01 22:25:00,119.76392,100.0,0.0,27.90569415042095,-998.0326666666665
2025-07-01 22:30:00,119.5671,100.0,0.0,35.8113883008419,-996.3924999999998
2025-07-01 22:35:00,120.13854,100.0,0.0,43.71708245126285,-1001.1544999999999
2025-07-01 22:40:00,122.02,100.0,0.0,51.622776601683796,-1016.8333333333331
2025-07-01 22:45:00,122.02,100.0,0.0,59.528470752104745,-1016.8333333333331
2025-07-01 22:50:00,119.84002,100.0,0.0,67.4341649025257,-998.6668333333331
2025-07-01 22:55:00,122.02,100.0,0.0,75.33985905294665,-1016.8333333333331
2025-07-01 23:00:00,122.02,100.0,0.0,83.24555320336759,-1016.8333333333331
2025-07-01 23:05:00,137.16387,0.0,0.0,83.24555320336759,0.0
2025-07-01 23:10:00,138.567,0.0,0.0,83.24555320336759,0.0
2025-07-01 23:15:00,137.22995,0.0,0.0,83.24555320336759,0.0
2025-07-01 23:20:00,160.00007,0.0,100.0,74.46144859178877,1333.3339166666665
2025-07-01 23:25:00,140.36181,0.0,20.00000000000018,72.70462766947298,233.93635000000208
2025-07-01 23:30:00,139.27939,0.0,0.0,72.70462766947298,0.0
2025-07-01 23:35:00,138.92228,0.0,0.0,72.70462766947298,0.0
2025-07-01 23:40:00,139.99914,0.0,0.0,72.70462766947298,0.0
2025-07-01 23:45:00,137.3817,0.0,0.0,72.70462766947298,0.0
2025-07-01 23:50:00,137.85309,0.0,0.0,72.70462766947298,0.0
2025-07-01 23:55:00,139.99914,0.0,0.0,72.70462766947298,0.0
2025-07-02 00:00:00,139.99914,0.0,0.0,72.70462766947298,0.0
2025-07-02 00:05:00,159.22,0.0,100.0,63.92052305789416,1326.833333333333
2025-07-02 00:10:00,138.92228,0.0,0.0,63.92052305789416,0.0
2025-07-02 00:15:00,136.88167,0.0,0.0,63.92052305789416,0.0
